Spotify URI,Voter ID,Created,Points Assigned,Comment,Round ID
spotify:track:2DnJjbjNTV9Nd5NOa1KGba,399de5bc925148dd87477f780b873e7a,2025-07-10T19:23:59Z,1,,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:2seqsVYFO7vHMPWIrAYSSf,399de5bc925148dd87477f780b873e7a,2025-07-10T19:23:59Z,1,,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:3mIBymy54VfnjpFMd0GRk5,399de5bc925148dd87477f780b873e7a,2025-07-10T19:23:59Z,1,,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:5f6nPMlM1QRQ5r7yyvX0Pz,399de5bc925148dd87477f780b873e7a,2025-07-10T19:23:59Z,1,,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:6AI3ezQ4o3HUoP6Dhudph3,399de5bc925148dd87477f780b873e7a,2025-07-10T19:23:59Z,1,,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:6IgtGf4ZmG3OPLmE1PFXrr,399de5bc925148dd87477f780b873e7a,2025-07-10T19:23:59Z,1,,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:6ZcCLhMqQEZEzsDhhS767O,399de5bc925148dd87477f780b873e7a,2025-07-10T19:23:59Z,1,,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:6ZgigeSB0XUMqc0jjzaq6d,399de5bc925148dd87477f780b873e7a,2025-07-10T19:23:59Z,2,Hilarious. I am obsessed.,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:2C6BpVHP2jKjx3k2vQcN8l,09cc0f3ef8134e19bc89117ae7c0a2dd,2025-07-10T22:41:13Z,1,Borderline unlistenable…yet somehow also hilarious ,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:3mIBymy54VfnjpFMd0GRk5,09cc0f3ef8134e19bc89117ae7c0a2dd,2025-07-10T22:41:13Z,2,“Your questions are good questions”,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:489qGxxMxFWIFgtNYFzlAz,09cc0f3ef8134e19bc89117ae7c0a2dd,2025-07-10T22:41:13Z,1,Bleak,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:4kHhDZmB2q0kOuYg298P5J,09cc0f3ef8134e19bc89117ae7c0a2dd,2025-07-10T22:41:13Z,3,"“Got problems? I’ll solve ‘em. I just hit that bitch with a bottle”

No notes. A+",38d09a79538f4d5c935c87cc6bb9d039
spotify:track:4ycLiPVzE5KamivXrAzGFG,09cc0f3ef8134e19bc89117ae7c0a2dd,2025-07-10T22:41:13Z,1,A classic. ,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:6AI3ezQ4o3HUoP6Dhudph3,09cc0f3ef8134e19bc89117ae7c0a2dd,2025-07-10T22:41:13Z,0,Probably the best diss track ever … but too obvious to vote for (channeling my Andy on this one),38d09a79538f4d5c935c87cc6bb9d039
spotify:track:6ZcCLhMqQEZEzsDhhS767O,09cc0f3ef8134e19bc89117ae7c0a2dd,2025-07-10T22:41:13Z,1,"I prefer the original YG version specifically for the intro where he says 

“Just when I thought it wouldn′t get no sicker
Woke up one morning and heard this weird ass motherfucker
Talkin' out the side of his neck”

But still a song that gets a vote from me. ",38d09a79538f4d5c935c87cc6bb9d039
spotify:track:6ZgigeSB0XUMqc0jjzaq6d,09cc0f3ef8134e19bc89117ae7c0a2dd,2025-07-10T22:41:13Z,1,I appreciate this submission. ,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:2seqsVYFO7vHMPWIrAYSSf,bd2a5e4dc6b942258e5f40bd6c36bef4,2025-07-11T04:13:03Z,1,Fleetwood Mac has so many fantastic diss songs ,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:1KGi9sZVMeszgZOWivFpxs,bd2a5e4dc6b942258e5f40bd6c36bef4,2025-07-11T04:13:03Z,0,I love this song but I’m not sure if hating scrubs is a diss or just spitting facts ,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:2C6BpVHP2jKjx3k2vQcN8l,bd2a5e4dc6b942258e5f40bd6c36bef4,2025-07-11T04:13:03Z,1,I…… have no words. take my vote. ,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:2DnJjbjNTV9Nd5NOa1KGba,bd2a5e4dc6b942258e5f40bd6c36bef4,2025-07-11T04:13:03Z,1,thank you Warren Beaty for inspiring this song ,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:2sZIclzhHlH8tzf7wry9hK,bd2a5e4dc6b942258e5f40bd6c36bef4,2025-07-11T04:13:03Z,1,Justice for Mrs Johnson!!!,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:3mIBymy54VfnjpFMd0GRk5,bd2a5e4dc6b942258e5f40bd6c36bef4,2025-07-11T04:13:03Z,2,yeah fuck you Christopher Columbus. extra vote for calling them all out by name!!!!!,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:489qGxxMxFWIFgtNYFzlAz,bd2a5e4dc6b942258e5f40bd6c36bef4,2025-07-11T04:13:03Z,1,@ America ,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:4ycLiPVzE5KamivXrAzGFG,bd2a5e4dc6b942258e5f40bd6c36bef4,2025-07-11T04:13:03Z,0,I love this song but unfortunately I hate Ceelo Green ,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:56rpEOCBATYItSa4yPksfe,bd2a5e4dc6b942258e5f40bd6c36bef4,2025-07-11T04:13:03Z,0,this song makes me want to get into a fight. fight with who? I don’t know but SQUARE UP BITCH. although tbh I am not 100% sure who we are dissing ,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:5f6nPMlM1QRQ5r7yyvX0Pz,bd2a5e4dc6b942258e5f40bd6c36bef4,2025-07-11T04:13:03Z,0,I feel like this could’ve been meaner to ole king George ,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:6AI3ezQ4o3HUoP6Dhudph3,bd2a5e4dc6b942258e5f40bd6c36bef4,2025-07-11T04:13:03Z,1,sucks to suck Drake ,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:6ZcCLhMqQEZEzsDhhS767O,bd2a5e4dc6b942258e5f40bd6c36bef4,2025-07-11T04:13:03Z,1,,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:6ZgigeSB0XUMqc0jjzaq6d,bd2a5e4dc6b942258e5f40bd6c36bef4,2025-07-11T04:13:03Z,1,"honestly, what a diss ",38d09a79538f4d5c935c87cc6bb9d039
spotify:track:2C6BpVHP2jKjx3k2vQcN8l,958fbdfaaee840e49a48476901d4c741,2025-07-11T20:28:38Z,1,"Did you Google ""diss songs"" and pick the first one that came up? Be honest.",38d09a79538f4d5c935c87cc6bb9d039
spotify:track:2sZIclzhHlH8tzf7wry9hK,958fbdfaaee840e49a48476901d4c741,2025-07-11T20:28:38Z,1,You don't have to have kids to hate the PTA,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:4kHhDZmB2q0kOuYg298P5J,958fbdfaaee840e49a48476901d4c741,2025-07-11T20:28:38Z,1,Note to self: avoid whoever posted this song if they're drinking from a bottle,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:56rpEOCBATYItSa4yPksfe,958fbdfaaee840e49a48476901d4c741,2025-07-11T20:28:38Z,1,Now I'm imagining an army of chinchillas leading the charge in a revolutionary battle,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:5f6nPMlM1QRQ5r7yyvX0Pz,958fbdfaaee840e49a48476901d4c741,2025-07-11T20:28:38Z,1,How did this song come to mind when you thought of diss tracks lol?? I do like it though,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:6IgtGf4ZmG3OPLmE1PFXrr,958fbdfaaee840e49a48476901d4c741,2025-07-11T20:28:38Z,1,"As if calling yourself ""Ugly God"" wasn't already enough of a self diss lol",38d09a79538f4d5c935c87cc6bb9d039
spotify:track:6ZcCLhMqQEZEzsDhhS767O,958fbdfaaee840e49a48476901d4c741,2025-07-11T20:28:38Z,1,My first time voting for Trump,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:6ZgigeSB0XUMqc0jjzaq6d,958fbdfaaee840e49a48476901d4c741,2025-07-11T20:28:38Z,1,The Grinch got roasted worse than that roast beast! 🍖,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:70un6hFtm3DkpqsYLRoRei,958fbdfaaee840e49a48476901d4c741,2025-07-11T20:28:38Z,1,Stop yelling at me Charli I'm sorry 😰,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:79AHPJd8upvNxyK2qQcY8J,958fbdfaaee840e49a48476901d4c741,2025-07-11T20:28:38Z,1,🐍,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:1KGi9sZVMeszgZOWivFpxs,60744edbdb3442f7a6d9810616235ee0,2025-07-11T23:54:40Z,1,A classic. Does anyone remember “no pigeons”? ,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:2C6BpVHP2jKjx3k2vQcN8l,60744edbdb3442f7a6d9810616235ee0,2025-07-11T23:54:40Z,3,Spot on. No notes,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:4ycLiPVzE5KamivXrAzGFG,60744edbdb3442f7a6d9810616235ee0,2025-07-11T23:54:40Z,1,Pretty fun to belt at the top of your lungs,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:56rpEOCBATYItSa4yPksfe,60744edbdb3442f7a6d9810616235ee0,2025-07-11T23:54:40Z,1,,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:6IgtGf4ZmG3OPLmE1PFXrr,60744edbdb3442f7a6d9810616235ee0,2025-07-11T23:54:40Z,1,I do love a good self diss,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:6ZcCLhMqQEZEzsDhhS767O,60744edbdb3442f7a6d9810616235ee0,2025-07-11T23:54:40Z,1,,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:6ZgigeSB0XUMqc0jjzaq6d,60744edbdb3442f7a6d9810616235ee0,2025-07-11T23:54:40Z,2,Yessssss. Creative choice,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:79AHPJd8upvNxyK2qQcY8J,c9ce31cb06a44244b4c25dfb6cca67fc,2025-07-12T01:01:42Z,1,,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:2DnJjbjNTV9Nd5NOa1KGba,c9ce31cb06a44244b4c25dfb6cca67fc,2025-07-12T01:01:42Z,1,,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:2sZIclzhHlH8tzf7wry9hK,c9ce31cb06a44244b4c25dfb6cca67fc,2025-07-12T01:01:42Z,1,Fun story! ,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:3mIBymy54VfnjpFMd0GRk5,c9ce31cb06a44244b4c25dfb6cca67fc,2025-07-12T01:01:42Z,1,Thing song was so insanely unhinged ,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:56rpEOCBATYItSa4yPksfe,c9ce31cb06a44244b4c25dfb6cca67fc,2025-07-12T01:01:42Z,2,Absolute banger ,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:5f6nPMlM1QRQ5r7yyvX0Pz,c9ce31cb06a44244b4c25dfb6cca67fc,2025-07-12T01:01:42Z,1,Creative choice! ,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:6ZgigeSB0XUMqc0jjzaq6d,c9ce31cb06a44244b4c25dfb6cca67fc,2025-07-12T01:01:42Z,2,I never realized how hard they shit on the grinch in this song. Fun pick! ,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:7hZuICN5eaCuQyp443RCt6,c9ce31cb06a44244b4c25dfb6cca67fc,2025-07-12T01:01:42Z,1,,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:1KGi9sZVMeszgZOWivFpxs,14d6fd179c4d47b596296187c8b2ff2a,2025-07-12T02:51:56Z,1,,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:2seqsVYFO7vHMPWIrAYSSf,14d6fd179c4d47b596296187c8b2ff2a,2025-07-12T02:51:56Z,2,,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:3mIBymy54VfnjpFMd0GRk5,14d6fd179c4d47b596296187c8b2ff2a,2025-07-12T02:51:56Z,1,Santa catching strays 🎅🏼,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:4ycLiPVzE5KamivXrAzGFG,14d6fd179c4d47b596296187c8b2ff2a,2025-07-12T02:51:56Z,1,,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:6AI3ezQ4o3HUoP6Dhudph3,14d6fd179c4d47b596296187c8b2ff2a,2025-07-12T02:51:56Z,1,,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:6ZcCLhMqQEZEzsDhhS767O,14d6fd179c4d47b596296187c8b2ff2a,2025-07-12T02:51:56Z,1,Would’ve given 2 pts for the original. Always have been sad this version dropped nipsey,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:6ZgigeSB0XUMqc0jjzaq6d,14d6fd179c4d47b596296187c8b2ff2a,2025-07-12T02:51:56Z,2,,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:79AHPJd8upvNxyK2qQcY8J,14d6fd179c4d47b596296187c8b2ff2a,2025-07-12T02:51:56Z,1,,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:2DnJjbjNTV9Nd5NOa1KGba,320a33ba815e48a999e3c68cafe53a0d,2025-07-12T16:47:36Z,1,Classic diss track - def deserves a vote ,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:1KGi9sZVMeszgZOWivFpxs,320a33ba815e48a999e3c68cafe53a0d,2025-07-12T16:47:36Z,3,Incredible nostalgia - the OG diss track. ,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:3mIBymy54VfnjpFMd0GRk5,320a33ba815e48a999e3c68cafe53a0d,2025-07-12T16:47:36Z,1,A vote for most disses in one track. ,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:4ycLiPVzE5KamivXrAzGFG,320a33ba815e48a999e3c68cafe53a0d,2025-07-12T16:47:36Z,1,This song is such a bop. ,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:6ZcCLhMqQEZEzsDhhS767O,320a33ba815e48a999e3c68cafe53a0d,2025-07-12T16:47:36Z,2,Can’t not vote for this one. ,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:79AHPJd8upvNxyK2qQcY8J,320a33ba815e48a999e3c68cafe53a0d,2025-07-12T16:47:36Z,1,,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:7hZuICN5eaCuQyp443RCt6,320a33ba815e48a999e3c68cafe53a0d,2025-07-12T16:47:36Z,1,Not my favorite TS song but she is the queen of diss tracks so I must give her a vote! ,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:2C6BpVHP2jKjx3k2vQcN8l,23751e1b884b499b87b049df722558cd,2025-07-12T16:50:19Z,2,,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:2DnJjbjNTV9Nd5NOa1KGba,23751e1b884b499b87b049df722558cd,2025-07-12T16:50:19Z,1,,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:3mIBymy54VfnjpFMd0GRk5,23751e1b884b499b87b049df722558cd,2025-07-12T16:50:19Z,2,,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:4kHhDZmB2q0kOuYg298P5J,23751e1b884b499b87b049df722558cd,2025-07-12T16:50:19Z,1,,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:56rpEOCBATYItSa4yPksfe,23751e1b884b499b87b049df722558cd,2025-07-12T16:50:19Z,1,,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:6AI3ezQ4o3HUoP6Dhudph3,23751e1b884b499b87b049df722558cd,2025-07-12T16:50:19Z,1,,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:6ZcCLhMqQEZEzsDhhS767O,23751e1b884b499b87b049df722558cd,2025-07-12T16:50:19Z,1,,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:79AHPJd8upvNxyK2qQcY8J,23751e1b884b499b87b049df722558cd,2025-07-12T16:50:19Z,1,,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:1KGi9sZVMeszgZOWivFpxs,7f97b9f6e0794c4f8667a073acc7cfee,2025-07-12T17:01:41Z,0,Great pick -- out of votes,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:2C6BpVHP2jKjx3k2vQcN8l,7f97b9f6e0794c4f8667a073acc7cfee,2025-07-12T17:01:41Z,1,Earworm... Yeast & bacon references killed me,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:2DnJjbjNTV9Nd5NOa1KGba,7f97b9f6e0794c4f8667a073acc7cfee,2025-07-12T17:01:41Z,1,Warren Beatty must really suck,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:2seqsVYFO7vHMPWIrAYSSf,7f97b9f6e0794c4f8667a073acc7cfee,2025-07-12T17:01:41Z,0,This description is amazing -- out of votes :/,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:2sZIclzhHlH8tzf7wry9hK,7f97b9f6e0794c4f8667a073acc7cfee,2025-07-12T17:01:41Z,1,Loved this - sounds so much like Bobbie Gentry... ,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:3mIBymy54VfnjpFMd0GRk5,7f97b9f6e0794c4f8667a073acc7cfee,2025-07-12T17:01:41Z,1,This was unhinged... Amazing ,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:4kHhDZmB2q0kOuYg298P5J,7f97b9f6e0794c4f8667a073acc7cfee,2025-07-12T17:01:41Z,1,When words aren't enough... Bottle diss,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:4ycLiPVzE5KamivXrAzGFG,7f97b9f6e0794c4f8667a073acc7cfee,2025-07-12T17:01:41Z,0,Great pick -- no votes :/,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:56rpEOCBATYItSa4yPksfe,7f97b9f6e0794c4f8667a073acc7cfee,2025-07-12T17:01:41Z,1,I didn't even listen closely to the doss lyrics -- but yes -- the vibe was right ,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:5f6nPMlM1QRQ5r7yyvX0Pz,7f97b9f6e0794c4f8667a073acc7cfee,2025-07-12T17:01:41Z,1,Indeed - no more fn kings.,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:6AI3ezQ4o3HUoP6Dhudph3,7f97b9f6e0794c4f8667a073acc7cfee,2025-07-12T17:01:41Z,1,"The perfect, obvious choice",38d09a79538f4d5c935c87cc6bb9d039
spotify:track:6IgtGf4ZmG3OPLmE1PFXrr,7f97b9f6e0794c4f8667a073acc7cfee,2025-07-12T17:01:41Z,1,Another earworm... Can't get it out of me head,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:6ZcCLhMqQEZEzsDhhS767O,7f97b9f6e0794c4f8667a073acc7cfee,2025-07-12T17:01:41Z,0,I completely agree with this sentiment -- great pick -- I'm out of votes :/,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:6ZgigeSB0XUMqc0jjzaq6d,7f97b9f6e0794c4f8667a073acc7cfee,2025-07-12T17:01:41Z,1,This was so creative - and on point - made me smile ,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:70un6hFtm3DkpqsYLRoRei,7f97b9f6e0794c4f8667a073acc7cfee,2025-07-12T17:01:41Z,0,Another good pick - out of votes,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:79AHPJd8upvNxyK2qQcY8J,7f97b9f6e0794c4f8667a073acc7cfee,2025-07-12T17:01:41Z,0,I love this song title... Great pick - out of votes :/,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:7hZuICN5eaCuQyp443RCt6,7f97b9f6e0794c4f8667a073acc7cfee,2025-07-12T17:01:41Z,0,You know - listening to this -- it made me want to be a Swifty -- felt like I could really belt this out...but I'm sorry out of votes :/,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:1KGi9sZVMeszgZOWivFpxs,5727d8fd55d447a185862858032e7ecb,2025-07-12T17:03:13Z,0,"Hard cut for me, but competition is stiff this week",38d09a79538f4d5c935c87cc6bb9d039
spotify:track:2C6BpVHP2jKjx3k2vQcN8l,5727d8fd55d447a185862858032e7ecb,2025-07-12T17:03:13Z,2,You got a bad weiner but this song is good,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:2DnJjbjNTV9Nd5NOa1KGba,5727d8fd55d447a185862858032e7ecb,2025-07-12T17:03:13Z,0,Sorry Troupe! Was surprised this was available when I got to it around 10th in the submissions,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:2seqsVYFO7vHMPWIrAYSSf,5727d8fd55d447a185862858032e7ecb,2025-07-12T17:03:13Z,0,Just brutal ,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:2sZIclzhHlH8tzf7wry9hK,5727d8fd55d447a185862858032e7ecb,2025-07-12T17:03:13Z,2,Scorching. Take that Harper Valley hypocrites,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:3mIBymy54VfnjpFMd0GRk5,5727d8fd55d447a185862858032e7ecb,2025-07-12T17:03:13Z,1,I think Plankton came out OK somehow,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:489qGxxMxFWIFgtNYFzlAz,5727d8fd55d447a185862858032e7ecb,2025-07-12T17:03:13Z,2,Best protest song of this century? Killers are corny as hell but I love this,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:4kHhDZmB2q0kOuYg298P5J,5727d8fd55d447a185862858032e7ecb,2025-07-12T17:03:13Z,0,Bottle Action is iconic but I don't have enough votes 😭,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:6AI3ezQ4o3HUoP6Dhudph3,5727d8fd55d447a185862858032e7ecb,2025-07-12T17:03:13Z,0,Drake is dust ,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:6ZcCLhMqQEZEzsDhhS767O,5727d8fd55d447a185862858032e7ecb,2025-07-12T17:03:13Z,1,,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:6ZgigeSB0XUMqc0jjzaq6d,5727d8fd55d447a185862858032e7ecb,2025-07-12T17:03:13Z,2,"Immaculate, so creative 👏 ",38d09a79538f4d5c935c87cc6bb9d039
spotify:track:70un6hFtm3DkpqsYLRoRei,5727d8fd55d447a185862858032e7ecb,2025-07-12T17:03:13Z,0,That escalated quickly ,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:2C6BpVHP2jKjx3k2vQcN8l,0f8c2083ef98430a8b69ceec1bfd6726,2025-07-12T19:24:13Z,1,,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:2seqsVYFO7vHMPWIrAYSSf,0f8c2083ef98430a8b69ceec1bfd6726,2025-07-12T19:24:13Z,2,,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:2sZIclzhHlH8tzf7wry9hK,0f8c2083ef98430a8b69ceec1bfd6726,2025-07-12T19:24:13Z,2,,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:3mIBymy54VfnjpFMd0GRk5,0f8c2083ef98430a8b69ceec1bfd6726,2025-07-12T19:24:13Z,1,,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:4ycLiPVzE5KamivXrAzGFG,0f8c2083ef98430a8b69ceec1bfd6726,2025-07-12T19:24:13Z,2,,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:6ZcCLhMqQEZEzsDhhS767O,0f8c2083ef98430a8b69ceec1bfd6726,2025-07-12T19:24:13Z,2,,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:2C6BpVHP2jKjx3k2vQcN8l,90dd2effc77c4a2d8f069c015647267a,2025-07-12T21:35:17Z,2,Platonic ideal of a diss song,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:2DnJjbjNTV9Nd5NOa1KGba,90dd2effc77c4a2d8f069c015647267a,2025-07-12T21:35:17Z,1,Despite you stealing my choice I must still give a point to the greatest diss track of all time,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:2seqsVYFO7vHMPWIrAYSSf,90dd2effc77c4a2d8f069c015647267a,2025-07-12T21:35:17Z,3,Just slaps extremely hard,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:2sZIclzhHlH8tzf7wry9hK,90dd2effc77c4a2d8f069c015647267a,2025-07-12T21:35:17Z,1,Definitely needed more roots diss in this playlist,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:3mIBymy54VfnjpFMd0GRk5,90dd2effc77c4a2d8f069c015647267a,2025-07-12T21:35:17Z,1,My stream of consciousness on a heavy acid trip.,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:6ZgigeSB0XUMqc0jjzaq6d,90dd2effc77c4a2d8f069c015647267a,2025-07-12T21:35:17Z,2,Harder than any hiphop diss track,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:1KGi9sZVMeszgZOWivFpxs,8aa10f2ca09e423791bbc00a4efe08da,2025-07-12T22:41:28Z,1,,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:2C6BpVHP2jKjx3k2vQcN8l,8aa10f2ca09e423791bbc00a4efe08da,2025-07-12T22:41:28Z,1,,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:2DnJjbjNTV9Nd5NOa1KGba,8aa10f2ca09e423791bbc00a4efe08da,2025-07-12T22:41:28Z,1,,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:2sZIclzhHlH8tzf7wry9hK,8aa10f2ca09e423791bbc00a4efe08da,2025-07-12T22:41:28Z,1,,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:4ycLiPVzE5KamivXrAzGFG,8aa10f2ca09e423791bbc00a4efe08da,2025-07-12T22:41:28Z,1,,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:56rpEOCBATYItSa4yPksfe,8aa10f2ca09e423791bbc00a4efe08da,2025-07-12T22:41:28Z,1,,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:6AI3ezQ4o3HUoP6Dhudph3,8aa10f2ca09e423791bbc00a4efe08da,2025-07-12T22:41:28Z,1,,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:6ZgigeSB0XUMqc0jjzaq6d,8aa10f2ca09e423791bbc00a4efe08da,2025-07-12T22:41:28Z,3,,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:2DnJjbjNTV9Nd5NOa1KGba,ab5221753564490e9c3560634daec144,2025-07-12T23:16:49Z,2,,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:6AI3ezQ4o3HUoP6Dhudph3,ab5221753564490e9c3560634daec144,2025-07-12T23:16:49Z,1,,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:6ZcCLhMqQEZEzsDhhS767O,ab5221753564490e9c3560634daec144,2025-07-12T23:16:49Z,2,,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:6ZgigeSB0XUMqc0jjzaq6d,ab5221753564490e9c3560634daec144,2025-07-12T23:16:49Z,2,,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:70un6hFtm3DkpqsYLRoRei,ab5221753564490e9c3560634daec144,2025-07-12T23:16:49Z,1,,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:79AHPJd8upvNxyK2qQcY8J,ab5221753564490e9c3560634daec144,2025-07-12T23:16:49Z,1,,38d09a79538f4d5c935c87cc6bb9d039
spotify:track:7hZuICN5eaCuQyp443RCt6,ab5221753564490e9c3560634daec144,2025-07-12T23:16:49Z,1,,38d09a79538f4d5c935c87cc6bb9d039
